,id,title,label
808,train_808,name tăng gấp number từ đầu năm name vẫn chi gần number tỷ đồng mua number triệu cổ_phiếu,2
809,train_809,name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
810,train_810,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
811,train_811,những cổ_phiếu tăng sốc từ đầu date quán_quân thuộc về cổ_phiếu tăng gấp number lần,2
812,train_812,name name name đặt kế_hoạch tăng percent name lên number tỷ đồng mở mới number cửa_hàng dược loc,2
813,train_813,quỹ đầu_tư rót number triệu name vào name vừa huy_động thêm number tỷ name đầu_tư vào loc,2
814,train_814,nợ number tỷ đồng chỉ thu được number triệu đồng nên cưỡng_chế hoá_đơn name name,0
815,train_815,name name và nhiều tên_tuổi lớn không được giao_dịch ký_quỹ trong date,0
816,train_816,đhđcđ name name date sẽ lấn_sân thị_trường tivi máy_giặt quy_mô number tỷ name,1
817,train_817,lãi lớn date name đặt kế_hoạch trả cổ_tức lên tới percent,2
818,train_818,name name lên kế_hoạch mua thêm percent cổ_phần name name từ name,2
819,train_819,chính_thức hợp_nhất name sẽ tác_động như_thế_nào đến name ?,1
820,train_820,name name đặt kế_hoạch lợi_nhuận hơn number tỷ đồng date triển_khai dự_án name name nghiệp name name number numbera,2
821,train_821,phiên date khối ngoại quay đầu bán ròng name name gặp khó trước ngưỡng number điểm,0
822,train_822,name name may name name name cổ_đông lớn name ứng_cử ghế hđqt sẽ phát_hành cổ_phiếu thưởng percent và chia percent cổ_tức tiền_mặt,2
823,train_823,name name tăng_trưởng percent lãi sau thuế trong quý date ước đạt number tỷ đồng,2
824,train_824,name name chốt quyền tạm_ứng cổ_tức đợt date bằng tiền tỷ_lệ percent,2
825,train_825,thêm number công_ty con của name name name name tiến_hành name đưa gần number triệu cổ_phiếu ra chào_bán,1
826,train_826,nhiều mã chứng quyền tăng bằng lần date qua giúp nhà_đầu_tư kiếm bộn,2
827,train_827,name name dự_kiến chia cổ_tức date với tỷ_lệ percent,2
828,train_828,name name kế_hoạch lãi trước thuế date sụt_giảm percent về mức number tỷ đồng,0
829,train_829,name name chốt quyền nhận cổ_tức đợt date bằng tiền tỷ_lệ percent,2
830,train_830,lỗ luỹ kế vượt quá số vốn_điều_lệ thực góp name name có khả_năng bị huỷ niêm_yết,0
831,train_831,chứng_khoán name name name đủ khả_năng vượt cản tâm_lý kết_thúc quý date trên ngưỡng number điểm,2
832,train_832,nghẽn lệnh trong phiên chiều name name thất_bại trước mốc number điểm,0
833,train_833,name name đặt kế_hoạch lợi_nhuận number tỷ đồng trong date tăng_trưởng gần percent so với năm trước,2
834,train_834,name name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
835,train_835,lịch chốt quyền nhận cổ_tức bằng tiền của number doanh_nghiệp,2
836,train_836,name name name name dự_kiến lợi_nhuận date tăng trên percent đạt number tỷ đồng,2
837,train_837,name dòng tiền từ các quỹ ngoại mới và nhà_đầu_tư nội_tiếp tục nâng_đỡ thị_trường name name có_thể cán mốc number điểm trong date,2
838,train_838,name doanh_nghiệp này đang thu_hút các nhà_đầu_tư am_hiểu bất_động_sản,2
839,train_839,name lần đầu tính đến việc sử_dụng đòn_bẩy tài_chính đặt kế_hoạch date đi ngang,1
840,train_840,name dòng vốn ngoại có_thể chảy vào name loc từ nửa cuối date tập_trung vào nhóm name,2
841,train_841,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
842,train_842,name date sụt_giảm liên_tiếp name đặt kế_hoạch lãi number tỷ đồng trong date tăng gần percent so với năm trước,2
843,train_843,name name lộ loc và loc – loc được thu phí là cơ_sở tăng percent lợi_nhuận date lên number tỷ đồng kế_hoạch huy_động đến number tỷ trái_phiếu,2
844,train_844,điên_cuồng khuấy_đảo loc loc trong những ngày đầu năm nhưng giờ_đây lại biến mất nhà_đầu_tư nhỏ_lẻ đã đi đâu ?,1
845,train_845,name muốn đổi tên công_ty đặt kế_hoạch name date giảm nhẹ xuống number tỷ trả cổ_tức percent date,2
846,train_846,khối ngoại_tiếp tục mua ròng gần number tỷ đồng trong phiên date,2
847,train_847,name bứt_phá ngoạn_mục lên trên number đồng name bất_ngờ đảo chiều giảm sàn name tăng number điểm cuối phiên,2
848,train_848,chủ_sở_hữu trà bí_đao name đặt kế_hoạch xoá lỗ luỹ kế hồi_sinh mạnh_mẽ sau date về tay người nhật,2
849,train_849,name ước lãi trước thuế number tỷ đồng trong date tăng_trưởng percent so với cùng kỳ date,2
850,train_850,thị_phần môi_giới hose quý date name number gia_tăng cách_biệt name bất_ngờ dẫn_đầu,2
851,train_851,vợ name name chốt lãi cổ_phiếu kỳ_lân name có_thể thu về cả nghìn tỷ đồng,2
852,train_852,thêm một công_ty chứng_khoán lên kế_hoạch tạm chuyển sang name để giảm tải hệ_thống,2
853,train_853,name và name ký_kết thành_công thoả_thuận hợp_tác chiến_lược,2
854,train_854,name name name mua hàng trăm tỷ cổ_phiếu loc ngay những phút mở_cửa phiên date ?,2
855,train_855,nhiệt_điện name name name điều_chỉnh tăng number tỷ đồng name trên name kiểm_toán date,2
856,train_856,điểm_danh những doanh_nghiệp chốt quyền nhận cổ_tức bằng tiền bằng cổ_phiếu và cổ_phiếu thưởng tuần từ date date,2
857,train_857,name đặt kế_hoạch lợi_nhuận date tăng hơn percent dự_kiến mua number triệu cổ_phiếu quỹ,2
858,train_858,name name name thu_hút sự quan_tâm trước ngày name,1
859,train_859,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
860,train_860,lịch chốt quyền nhận cổ_tức bằng tiền của number doanh_nghiệp,2
861,train_861,name bất_cứ nhịp điều_chỉnh sâu nào của thị_trường đều là cơ_hội tích_luỹ cổ_phiếu,2
862,train_862,kỳ_vọng gì ở cổ_phiếu ngân_hàng ?,1
863,train_863,name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
864,train_864,name name phá đỉnh lịch_sử điều gì chờ_đợi phía trước ?,1
865,train_865,name thế dòng tiền name name vượt đỉnh chọn cổ_phiếu khoẻ mới quan_trọng,2
866,train_866,name name ngoại bán ròng number tỷ đồng trong tháng date,0
867,train_867,name name chốt danh_sách cổ_đông nhận cổ_tức bằng tiền tỷ_lệ percent,2
868,train_868,quy_mô hơn number tỷ đồng name name trở_thành quỹ name lớn nhất name loc vượt qua cả name name hay name name,2
869,train_869,[ quy_tắc đầu_tư vàng ] nguyên_tắc vàng để giữ được tiền trên thị_trường_chứng_khoán qua câu truyện_cổ,1
870,train_870,một doanh_nghiệp kinh_doanh kềm chi_trả cổ_tức hàng chục phần_trăm mỗi năm nhưng giá cổ_phiếu chưa tới number đồng,0
871,train_871,name name giá dầu tăng cao thúc_đẩy lợi_nhuận quý date đạt mức number tỷ đồng,2
872,train_872,đhđcđ name number name sẽ phát_hành number tỷ cổ_phần mới nếu không thành sẽ được ông name mua toàn_bộ,1
873,train_873,chứng_khoán name name dự_kiến phát_hành number tỷ đồng trái_phiếu chuyển_đổi,1
874,train_874,name và thương_vụ thua_lỗ number tỷ name do margin call,0
875,train_875,name có kế_hoạch tăng vốn lên number tỷ đặt kế_hoạch kinh_doanh date giảm mạnh,0
876,train_876,name tăng mạnh chủ_tịch hđqt và hai vị nữ giám_đốc của công_ty muốn bán cổ_phiếu để mua nhà,0
877,train_877,name công_bố ngày chốt danh_sách cổ_đông trả cổ_tức bằng tiền tỷ_lệ percent,2
878,train_878,name lãi gần number tỷ đồng từ number giao_dịch bán_buôn,2
879,train_879,lỗ luỹ kế hơn number tỷ đồng name name tiếp_tục trình kế_hoạch dùng thặng_dư vốn xoá lỗ,0
880,train_880,name name name điều_chỉnh giảm percent lãi sau thuế sau kiểm_toán do trích_lập dự_phòng lên kế_hoạch niêm_yết name,0
881,train_881,number viên kim_cương nào sẽ lọt rổ name trong kỳ review date ?,1
882,train_882,mã lớn trong vn30 là động_lực cho thị_trường bứt_phá,1
883,train_883,thêm number tài_khoản mở mới tại name sức hút từ gói vay margin percent,1
884,train_884,name đặt kế_hoạch lợi_nhuận date giảm hơn percent chi_trả cổ_tức percent,0
885,train_885,thoái vốn từ name giúp name name bổ_sung nguồn vốn xây_dựng name name,2
886,train_886,khối ngoại_tiếp tục mua ròng number tỷ đồng trong phiên date,2
887,train_887,name name name date đặt mục_tiêu name tăng percent lên number tỷ đồng tiếp_tục vay vốn lớn cho dự_án name name name,2
888,train_888,name name đặt kế_hoạch kinh_doanh đi ngang trong date,0
889,train_889,sôi_động chứng_khoán đầu năm tài_khoản mới tại name tăng percent,2
890,train_890,name bất_ngờ được khối ngoại mua ròng gần number triệu cổ_phiếu name tiếp đà tăng mạnh,2
891,train_891,vì sao khối ngoại dừng bán ròng ?,1
892,train_892,name name name chốt danh_sách cổ_đông nhận cổ_tức bằng tiền tỷ_lệ percent,2
893,train_893,chứng_khoán name dự_kiến phát_hành number tỷ đồng trái_phiếu chuyển_đổi,2
894,train_894,mức đãi_ngộ vượt_trội nhiều tập_đoàn tỷ đô dành cho ban lãnh_đạo cũ name tgđ thu_nhập number tỷ date nhưng vẫn thấp hơn nhiều chủ_tịch name,2
895,train_895,không_chỉ được nhận cổ_tức nhà_đầu_tư còn nhận thêm tiền với giá_trị tương_đương khi tham_dự đhcđ name number,2
896,train_896,name name name name đã huy_động hơn number tỷ đồng từ đợt name,2
897,train_897,nhiều quỹ thắng lớn trên name loc trong date bộ đôi name name name và name name bỏ xa phần còn lại,2
898,train_898,thuỷ_điện name name name name name name name kế_hoạch lãi sau thuế date giảm percent về mức number tỷ đồng,0
899,train_899,chủ_tịch hđqt name name name đăng_ký mua gần number triệu cổ_phiếu name,2
900,train_900,thuỷ_sản loc name chốt quyền tạm_ứng cổ_tức đợt date bằng tiền tỷ_lệ percent,2
901,train_901,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
902,train_902,không có lý_do gì lại đầu_tư vào những cổ_phiếu siêu rủi_ro,1
903,train_903,name name name name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
904,train_904,xây_dựng number name name giá tăng phi_mã sau gần nửa năm chuẩn_bị phát_hành tăng gấp rưỡi vốn với giá không dưới number đồng / cp,2
905,train_905,hoàn tiền liền_tay – mở ngay tài_khoản hoàn percent phí giao_dịch,2
906,train_906,name đặt kế_hoạch name date tăng percent lên number tỷ đồng,2
907,train_907,vượt number điểm name name sẽ tăng tiếp tới đâu ?,2
908,train_908,name chủ_động minh_bạch số_liệu tài_chính,2
909,train_909,dịch_vụ phân_phối tổng_hợp dầu_khí name lên kế_hoạch lợi_nhuận date tăng percent,2
910,train_910,name đã bán xong cổ_phiếu name ?,1
911,train_911,người_nhà lãnh_đạo name đã bán xong số cổ_phiếu trị_giá number tỷ đồng sẵn_sàng tiền để mua nhà ở,1
912,train_912,name name lập đỉnh lịch_sử tăng mạnh hàng_đầu loc trong ngày mở_màn date,2
913,train_913,name name name thoái vốn cổ_phiếu name name lập đỉnh lịch_sử,2
914,train_914,khối ngoại trở_lại mua ròng name name lập đỉnh lịch_sử trong phiên date,2
915,train_915,name và công_ty con đã bán xong hơn number triệu cổ_phiếu thu về gần number tỷ để mở_rộng quỹ đất,2
916,train_916,name name date lãi trước thuế number tỷ đồng tăng percent cùng kỳ date,2
917,train_917,hết quý name chiêm_nghiệm lời tiên_đoán của cựu chủ_tịch name name name khoán không sập mà chạm ngưỡng lịch_sử name sốt khắp_nơi,2
918,train_918,khối ngoại bán ròng hơn number tỷ đồng chỉ trong date gần bằng lực bán ròng trong cả date,0
919,train_919,đhđcđ name name đặt mục_tiêu có lãi mỏng trong năm nay,1
920,train_920,bùng_nổ trong ngày đầu date name name lên mức cao nhất trong lịch_sử,2
921,train_921,ông name cơ_hội để name name vươn lên number number điểm trong date là khó,0
922,train_922,name phát_hành cổ_phiếu name cho lãnh_đạo cấp cao trị_giá khoảng number tỷ đồng,2
923,train_923,name giảm percent từ đầu năm một lãnh_đạo công_ty vẫn quyết bán hơn number triệu cổ_phiếu để lấy vốn đầu_tư,0
924,train_924,name name name name name name name name name name name name name tin giao_dịch lượng lớn cổ_phiếu,1
925,train_925,name nửa năm làm cổ_đông lớn number lãnh_đạo của name name name lại đăng_ký bán ra gần number triệu cổ_phiếu name,0
926,train_926,name tổ_chức đại_hội cổ_đông date theo hình_thức percent trực_tuyến,1
927,train_927,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
928,train_928,name name name điều_chỉnh tăng number tỷ đồng lợi_nhuận sau thuế sau kiểm_toán lên number tỷ đồng,2
929,train_929,trong date qua chứng_khoán loc có xác_suất giảm điểm_cao nhất vào date,0
930,train_930,name name name name triển_khai phương_án phát_hành number triệu cổ_phiếu trả cổ_tức,2
931,train_931,name name phát_hành number triệu cổ_phiếu thưởng tỷ_lệ percent,2
932,train_932,name name lại trình kế_hoạch mua number triệu cổ_phiếu quỹ thực_hiện từ nay đến thángdate,2
933,train_933,name name tịch name name các sở không cải_cách quản_trị đề_xuất cổ_phần_hoá name name,1
934,train_934,name khối ngoại bán ròng và name là những yếu_tố tiêu_cực tác_động lên thị_trường trong date,0
935,train_935,name name vượt mốc number điểm khối ngoại vẫn bán ròng hơn number tỷ đồng trong phiên date,0
936,train_936,name đặt kế_hoạch lãi đi ngang với number tỷ đồng date đề_xuất chia cổ_tức date tỷ_lệ percent,2
937,train_937,chứng_khoán name name name điều_chỉnh kế_hoạch tăng vốn đặt kế_hoạch lên sàn niêm_yết,2
938,train_938,name name tăng mạnh name lên mốc number điểm,2
939,train_939,vì sao khối ngoại bán ròng giá_trị hàng tỷ name tại loc trong hơn một năm qua ?,0
940,train_940,name name đặt kế_hoạch lãi sau thuế date tăng percent,2
941,train_941,loạt lãnh_đạo của name name name bất_ngờ đăng_ký bán sạch gần number cổ_phiếu name đang sở_hữu,0
942,train_942,đhcđ name name tăng tỷ_trọng mảng tân_dược ước lãi date tăng_trưởng percent,2
943,train_943,những cơn_sốt trên thị_trường bất_động_sản chứng_khoán và tác_động không mong_muốn của chính_sách tiền_tệ,1
944,train_944,có number triệu đồng muốn đầu_tư chứng_khoán mà không có thời_gian xem bảng giá thì phải làm_sao ?,1
945,train_945,name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
946,train_946,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
947,train_947,name name quỹ đầu_cơ vô_danh đến vụ nổ gây sốc ở loc loc,1
948,train_948,cổ_phiếu name tím trần liên_tiếp sức hút nhờ đâu ?,2
949,train_949,bảo_hiểm bưu_điện name name tịch hđqt không nhận lương nhưng được trả gần number tỷ tiền thuê nhà học_phí cho con và các chi_phí hoạt_động khác,1
950,train_950,name name kế_hoạch lãi sau thuế number tỷ đồng date thông_qua quyết_định chuyển sàn tạm_thời sang name,1
951,train_951,vụ quỹ đầu_tư name sụp_đổ vì sao name và name có_thể thoát hàng còn name và name cay_đắng chịu lỗ hàng tỷ name chỉ trong vài ngày ?,0
952,train_952,name đã vào khảo_sát hệ_thống name name name thành_lập name name đạo xử_lý sự_cố nghẽn lệnh,2
953,train_953,name name giữ loc ở lại trong danh_sách theo_dõi nâng hạng thị_trường mới nổi,2
954,train_954,hose đặt kế_hoạch lãi number tỷ đồng trong date tập_trung triển_khai hệ_thống name,2
955,train_955,name chính_thức chào_bán number triệu cổ_phiếu,2
956,train_956,thị_trường tăng mạnh khối ngoại vẫn bán ròng gần number tỷ đồng trong phiên date,0
957,train_957,name chi_trả cổ_tức bằng tiền tỷ_lệ percent mua number triệu cổ_phiếu sau khi lộ diện cổ_đông chi_phối,2
958,train_958,name name name và number cổ_phiếu ngân_hàng sẽ được thêm mới vào rổ name trong kỳ review date,2
959,train_959,tỷ_phú name name nhất percent số cửa_hàng name sẽ bắt_đầu triển_khai dịch_vụ tài_chính trong năm nay đối_tác đã rất rõ_ràng là name,1
960,train_960,name name đặt kế_hoạch lãi trước thuế date tăng_trưởng percent lên mức number tỷ đồng,2
961,train_961,cổ_phiếu loc nào hưởng lợi từ sự_kiện tắc_nghẽn kênh đào name,1
962,train_962,name chính_thức lên_tiếng về tình_trạng quá_tải hệ_thống và giải_pháp khắc_phục,1
963,train_963,name tăng trần với khối_lượng khớp lệnh number triệu đơn_vị name name bứt_phá hơn number điểm,2
964,train_964,chủ_tịch name bà name date cơ_hội name cực_kỳ lớn dù cổ_phiếu tăng phi_mã nhưng vẫn chưa phản_ánh đúng giá_trị công_ty,1
965,train_965,bối_cảnh kinh_tế vĩ_mô và tác_động tới thị_trường_chứng_khoán loc,1
966,train_966,lịch chốt quyền nhận cổ_tức bằng tiền của number doanh_nghiệp,2
967,train_967,name name name name name name name name name name name tin giao_dịch lượng lớn cổ_phiếu,1
968,train_968,name do nhà_đầu_tư bỗng quan_tâm đến công_ty chứng_khoán vốn ngoại này,1
969,train_969,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
970,train_970,name name name date chưa book kịp lợi_nhuận date dự đạt lãi sau thuế number number tỷ đồng,2
971,train_971,tổng huy_động vốn trên name trong date đạt number tỷ đồng tăng percent so với cùng kỳ năm trước,2
972,train_972,đất name name name với giá number đồng / cp nhà_đầu_tư đăng_ký mua trên number cổ_phiếu sẽ được mua nhà ưu_đãi,1
973,train_973,sự_kiện chấn_động loc loc number quỹ đầu_tư cháy tài_khoản hàng_loạt ngân_hàng lừng_danh bị liên_luỵ tạo ra cơn bán_tháo lớn nhất trong lịch_sử,0
974,train_974,name name giới tuyên_truyền sai tình_trạng quá_tải yêu_cầu sếp name giám_sát nhân_viên,0
975,train_975,thị_trường hồi_phục khối ngoại vẫn bán ròng number tỷ đồng trong phiên date,0
976,train_976,name tặng đêm nghỉ number sao cho tất_cả cổ_đông,1
977,train_977,đhcđ name name name đặt kế_hoạch lợi_nhuận date gấp number lần phát_hành tăng vốn mua cổ_phần name name name,2
978,train_978,name name name name ước lợi_nhuận date đạt number tỷ gấp đôi kế_hoạch năm,2
979,train_979,đầu_tư chứng_khoán cần bớt để_ý đến name name,1
980,train_980,lịch_sự kiện và tin_vắn chứng_khoán ngày date,1
981,train_981,thị_trường_chứng_khoán loc có sức phục_hồi mạnh nhất loc và lọt name number thế_giới,2
982,train_982,điểm_danh những doanh_nghiệp chốt quyền nhận cổ_tức bằng tiền bằng cổ_phiếu và cổ_phiếu thưởng tuần từ date date,2
983,train_983,name name name tiếp_tục kịch_bản sideway nhà_đầu_tư ưu_tiên gia_tăng tỷ_trọng tiền_mặt,0
984,train_984,name thế dòng tiền lợi_nhuận date sẽ là bệ đỡ,0
985,train_985,thị_giá tăng gấp number lần sau khi trở_thành cổ_đông lớn cựu sếp name đang nắm giữ lượng cổ_phiếu name trị_giá gần number tỷ đồng,2
986,train_986,name name name name name name name name name name name name thông_tin giao_dịch lượng lớn cổ_phiếu,1
987,train_987,sự_thật trần_trụi về các nhân_viên ngân_hàng đầu_tư loc loc làm_việc ' bán_mạng ' number giờ / tuần để đổi lấy mức lương number name / năm bị gọi là ' công_nhân tài_chính ',1
988,train_988,thành_bại tại margin,1
989,train_989,khối ngoại giảm bán ròng trong tuần từ number date nhờ thoả_thuận mạnh name name và name,2
990,train_990,nhà_đầu_tư chú_ý number doanh_nghiệp tiên_phong chuyển sàn tạm từ name sang name sẽ giao_dịch phiên đầu vào tuần sau,1
991,train_991,công_suất điện của name sẽ tăng gấp đôi lên numberw mảng cáp điện có_thể gặp khó do giá đồng,0
992,train_992,thị_phần sữa_đậu_nành nhảy_vọt lên percent nhưng name đang bị thách_thức lớn trước cơn_sốt tăng_giá nông_sản thế_giới,0
993,train_993,cổ_phiếu tăng phi_mã từ number lên number đồng lãnh_đạo name cho biết đã full đơn hàng đến hết date,2
994,train_994,lợi_nhuận tăng gấp đôi một cổ_phiếu ngành giấy có name hơn number đồng name number lần,2
995,train_995,name tăng cổ_tức date lên percent đặt kế_hoạch lợi_nhuận number tỷ đồng trong date,2
996,train_996,name nào vốn ngoại hết đảo chiều ?,1
997,train_997,ông name name name đạt number điểm vào cuối date là con_số hợp_lý,2
998,train_998,name name name đặt kế_hoạch name tăng percent lên number tỷ đồng,2
999,train_999,thế_giới name động name lợi_nhuận date đầu năm tăng percent lên number tỷ đồng trong khi doanh_thu của đmx và name không tăng_trưởng,2
1000,train_1000,kỳ_vọng cược tàu vẫn ở mức cao name name đặt kế_hoạch lợi_nhuận tăng percent lên number tỷ đồng,2
1001,train_1001,lãnh_đạo yếu_kém mâu_thuẫn nội_bộ khiến cổ_đông lớn của number doanh_nghiệp phải triệu_tập đhđcđ bất_thường để thay tướng,0
1002,train_1002,[ nhịp đập phái_sinh phiên date ] phiên chốt tuần cao_trào cảm_xúc,0
1003,train_1003,khối ngoại trở_lại bán ròng gần number tỷ đồng trong phiên cuối tuần,0
1004,train_1004,name name name tăng mạnh name chỉ còn giảm nhẹ cuối phiên,0
1005,train_1005,điều gì khiến khối ngoại bán ròng hơn number tỷ trên name loc sau date đầu năm ?,0
1006,train_1006,name name date kinh_doanh cốt_lõi giảm_sút mạnh muốn vay number tỷ trái_phiếu cho dự_án trọng_điểm từ tháng date,0
1007,train_1007,name name bán xong gần number triệu cổ_phiếu name thoái vốn khỏi name name,0
1008,train_1008,[ nhịp đập phái_sinh phiên date ] phiên giao_dịch co_giật không rõ xu_hướng,0
1009,train_1009,lỗ gần number tỷ name bị cắt margin và rơi vào diện cảnh_báo,0
1010,train_1010,name name tạm_thời bị loại khỏi rổ name do chuyển_giao dịch sang name,0
1011,train_1011,chứng_khoán loc đang dẫn_đầu bỗng trở_nên tụt_hậu,0
1012,train_1012,vì sao mốc number điểm như thành_trì cố xô nhưng chưa_thể đổ ?,0
1013,train_1013,từ chứng_khoán name đến loc cái bẫy name dành cho những nhà_đầu_tư thế_hệ number number đời_đầu,0
1014,train_1014,ông name name dụng lô number với cổ_phiếu có thị_giá dưới number đồng sẽ giúp giảm hơn percent số lệnh trên thị_trường,0
1015,train_1015,mổ_xẻ khoản lỗ number tỷ name của name trước thềm niêm_yết thông_qua name,0
1016,train_1016,name đăng_ký bán toàn_bộ number triệu cổ_phiếu name game thâu_tóm name đã kích_hoạt trở_lại ?,0
1017,train_1017,bán ròng_rã tỷ_lệ sở_hữu của khối ngoại với cổ_phiếu loc giảm xuống mức thấp nhất trong vòng number năm,0
1018,train_1018,phiên date khối ngoại_tiếp tục bán ròng number tỷ đồng tập_trung bán name name name,0
1019,train_1019,name giảm number điểm cuối phiên thị_trường_chứng_khoán đang kiểm_định tâm_lý nhà_đầu_tư,0
1020,train_1020,chủ_tịch đầu_tư xây_dựng và phát_triển đô_thị name name name đã bán xong number triệu cổ_phiếu,0
1021,train_1021,name đã bán xong number triệu cổ_phiếu quỹ,0
1022,train_1022,name name đã bán xong number triệu cổ_phiếu quỹ thu về hơn number tỷ đồng,0
1023,train_1023,khối ngoại_tiếp tục bán ròng gần number tỷ đồng trong phiên date,0
1024,train_1024,name gì khi khối ngoại bán ròng ?,0
1025,train_1025,sắc đỏ bao_trùm thị_trường cổ_phiếu họ name ngược dòng bứt_phá,0
1026,train_1026,name thêm vốn vào các khu công_nghiệp name name name name tiếp_tục bán number tỷ trái_phiếu trong quý date,0
1027,train_1027,giải_quyết nhu_cầu tài_chính name của name name đăng_ký bán number triệu cổ_phiếu name,0
1028,train_1028,cổ_phiếu ngân_hàng đua nhau giảm name không lấy lại được mốc number điểm,0
1029,train_1029,phiên date khối ngoại_tiếp tục bán ròng number tỷ đồng tập_trung xả name name name,0
1030,train_1030,name name name tăng lỗ ròng lên gần number tỷ đồng sau kiểm_toán giá_trị name dở_dang gần number tỷ đồng,0
1031,train_1031,name name name có_thể vượt number điểm nhưng khó đi xa trong giai_đoạn cuối date,0
1032,train_1032,name name thông_qua phương_án phát_hành hơn number triệu cổ_phiếu trả cổ_tức,0
1033,train_1033,đầu_tư chứng_khoán như bài_toán cho number người làm và chỉ có number number người giải đúng,0
1034,train_1034,khối ngoại bán ròng gần number tỷ đồng trong tuần name name chạm mốc number tỷ đồng,0
1035,train_1035,name name phát_hành hơn number triệu cổ_phiếu chuyển_đổi trái_phiếu quốc_tế muốn vay thêm number tỷ đồng,0
1036,train_1036,nhà_đầu_tư bất_ngờ xáo_động phiên name tái cơ_cấu danh_mục name mất number điểm,0
1037,train_1037,name huỷ niêm_yết hơn number triệu cổ_phiếu giảm vốn_điều_lệ,0
1038,train_1038,khối ngoại_tiếp tục bán ròng hơn number tỷ đồng trong ngày name name chạm mốc number điểm,0
1039,train_1039,name tiếp_tục bán number triệu cổ_phiếu name name name giảm sở_hữu xuống percent vốn,0
1040,train_1040,phiên date khối ngoại_tiếp tục bán ròng hơn number tỷ đồng tập_trung xả name name name,0
1041,train_1041,điện_lực name name number name name lao_động nhận lương bình_quân gần number triệu đồng / tháng ; đặt kế_hoạch lãi date giảm percent,0
1042,train_1042,[ nhịp đập phái_sinh phiên date ] phe short dẫn trước đồng nhịp với thị_trường cơ_sở,0
1043,train_1043,khối ngoại_tiếp tục bán ròng name name mất mốc number điểm trong phiên date,0
1044,train_1044,name tiến sát number điểm các doanh_nghiệp đua nhau đưa cổ_phiếu quỹ ra bán,0
1045,train_1045,vừa bán xong gần number triệu cổ_phiếu name lãnh_đạo name number lại đăng_ký bán tiếp number triệu cổ_phiếu,0
1046,train_1046,gặp khó name ăn_hàng không loc name cấp bánh suất ăn cho cả học_sinh điều_chỉnh giảm lỗ gần number tỷ đồng sau kiểm_toán,0
1047,train_1047,nhà_đầu_tư thận_trọng rót tiền name đi ngang cùng thanh khoản cao,0
1048,train_1048,name lên_tiếng về việc bất_ngờ xuất_hiện khoản lỗ number tỷ,0
1049,train_1049,thành_viên hđqt name number đã bán xong gần number triệu cổ_phiếu name,0
1050,train_1050,name name vừa thông_báo thắng kiện name cho biết đã nộp đơn kiện ngược_lại,0
1051,train_1051,cơ_điện lạnh name lại muốn bán tiếp number triệu cổ_phần tại name name,0
1052,train_1052,thị_giá giảm percent từ đỉnh number cổ_đông lớn của name name name name name name vẫn đăng_ký thoái sạch vốn,0
1053,train_1053,lời cảnh_báo của chuyên_gia loc date trước và thế khó của name,0
1054,train_1054,name thua kiện nhà_thầu name name sẽ phải thanh_toán số tiền hơn number tỷ đồng,0
1055,train_1055,thị_trường hồi_phục khối ngoại vẫn bán ròng number tỷ đồng trong phiên date,0
1056,train_1056,name thoả_thuận hơn number triệu cổ_phiếu nhóm name sắp bán xong số_lượng đăng_ký,0
1057,train_1057,name hệ_thống giao_dịch tắc_nghẽn là trở_ngại lớn với thị_trường lúc này,0
1058,train_1058,khối ngoại_tiếp tục bán ròng number tỷ đồng trong phiên date,0
1059,train_1059,nhà_đầu_tư ngoại rút vốn khỏi thị_trường – name chim sợ cành cong ?,0
1060,train_1060,tiếp_tục nghẽn lệnh name name giảm hơn number điểm trước áp_lực bán mạnh của khối ngoại,0
1061,train_1061,phiên date khối ngoại_tiếp tục bán ròng gần number tỷ đồng,0
1062,train_1062,vốn đã lao_đao vì xe công_nghệ taxi name lỗ number tỷ date do tác_động của đại_dịch,0
1063,train_1063,chứng_khoán name từ number điểm trở lên name name bước vào vùng rủi_ro và có_thể xuất_hiện nhịp điều_chỉnh mạnh,0
1064,train_1064,name loc loc đối_mặt triển_vọng u_ám dưới thời name,0
1065,train_1065,hose giao_dịch hơn number nghìn tỷ name giảm number điểm cuối phiên,0
1066,train_1066,name lắc mạnh trong phiên chiều name name thất_bại trước mốc number điểm,0
1067,train_1067,cổ_đông sáng_lập name name và dàn lãnh_đạo thay_đổi nhiều lần trước khi name khởi_kiện vì dự_án loc,0
1068,train_1068,những cổ_phiếu tăng sốc – giảm sâu date để lại nhiều cảm_xúc cho nhà_đầu_tư,0
1069,train_1069,name name bị truy_thu và phạt gần number tỷ đồng_tiền thuế,0
